,Unnamed: 0,Unnamed: 0.1,ID_cliente1,ID_cliente2,Numero_de_llamados,genero_cliente1,edad_cliente1
8138,8138,8138,225117117,262839907,2,FEMENINO,37
8139,8139,8139,51947581,84168019,1,MASCULINO,68
8140,8140,8140,2192106,8867942,1,MASCULINO,46
8141,8141,8141,122477010,43979438,0,MASCULINO,43
8142,8142,8142,76164819,213334517,379,MASCULINO,32
8143,8143,8143,179029285,15452075,1,MASCULINO,56
8144,8144,8144,134468292,39378452,0,MASCULINO,54
8145,8145,8145,248260216,225055600,1,MASCULINO,60
8146,8146,8146,2268374,4167482,3,MASCULINO,71
8147,8147,8147,3296971,73198949,0,MASCULINO,22
8148,8148,8148,750607,34078585,1,MASCULINO,27
8149,8149,8149,20997414,229729090,3,MASCULINO,76
8150,8150,8150,219453030,91688154,1,MASCULINO,66
8151,8151,8151,52026209,12046375,6,MASCULINO,51
8152,8152,8152,192886732,19757388,2,FEMENINO,33
8153,8153,8153,36878696,231018776,1,FEMENINO,40
8154,8154,8154,25760813,46110139,3,FEMENINO,27
8155,8155,8155,242939876,209177476,6,FEMENINO,36
8156,8156,8156,65741948,92348972,0,MASCULINO,57
8157,8157,8157,79914136,42135608,1,MASCULINO,32
8158,8158,8158,100543043,173141597,0,MASCULINO,20
8159,8159,8159,17284924,2109172,4,MASCULINO,27
8160,8160,8160,94380351,587609,1,MASCULINO,26
8161,8161,8161,25579987,131956877,1,MASCULINO,37
8162,8162,8162,73287841,1176479,1,MASCULINO,36
8163,8163,8163,322694,269925210,6,FEMENINO,57
8164,8164,8164,268757351,1540641,0,MASCULINO,42
8165,8165,8165,309482,2344710,1,MASCULINO,78
8166,8166,8166,73203084,275010868,1,MASCULINO,59
8167,8167,8167,34767439,163193049,3,MASCULINO,61
8168,8168,8168,290172,3193276,1,FEMENINO,26
8169,8169,8169,229135824,66165184,5,MASCULINO,56
8170,8170,8170,268757487,68669297,0,MASCULINO,69
8171,8171,8171,267594645,7739931,9,MASCULINO,68
8172,8172,8172,47757266,89361374,0,MASCULINO,48
8173,8173,8173,7913172,42585076,2,FEMENINO,66
8174,8174,8174,49437032,183224752,2,FEMENINO,40
8175,8175,8175,100915141,13993291,1,FEMENINO,72
8176,8176,8176,124174752,69692648,2,FEMENINO,24
8177,8177,8177,63216413,24898387,1,MASCULINO,43
8178,8178,8178,243189340,59302772,0,MASCULINO,53
8179,8179,8179,197486539,189264589,3,MASCULINO,70
8180,8180,8180,206928865,3080711,0,FEMENINO,78
8181,8181,8181,60938091,169032893,5,MASCULINO,58
8182,8182,8182,2364455,266711049,1,MASCULINO,31
8183,8183,8183,250164922,37800510,0,FEMENINO,65
8184,8184,8184,29731479,129081089,0,FEMENINO,45
8185,8185,8185,276406147,173224357,1,MASCULINO,68
8186,8186,8186,268757017,269548975,0,FEMENINO,73
8187,8187,8187,208757354,155975070,4,FEMENINO,45
8188,8188,8188,69189602,382,2,MASCULINO,28
8189,8189,8189,119765854,223008394,0,MASCULINO,21
8190,8190,8190,1102697,212346599,2,MASCULINO,56
8191,8191,8191,270316478,29430722,2,MASCULINO,71
8192,8192,8192,240391487,168381377,2,MASCULINO,63
8193,8193,8193,35593214,245956522,0,FEMENINO,23
8194,8194,8194,1187717,5537731,1,MASCULINO,41
8195,8195,8195,227568732,233281372,1,MASCULINO,66
8196,8196,8196,55263358,571018,1,FEMENINO,68
8197,8197,8197,199475769,222923327,1,FEMENINO,65
8198,8198,8198,128103945,215624151,3,MASCULINO,56
8199,8199,8199,247001604,78639028,3,MASCULINO,30
8200,8200,8200,222607541,227478067,3,MASCULINO,76
8201,8201,8201,191820682,19652678,4,FEMENINO,75
8202,8202,8202,114486,14876722,1,MASCULINO,55
8203,8203,8203,2392366,264800282,1,MASCULINO,62
8204,8204,8204,34185267,71613,1,MASCULINO,32
8205,8205,8205,255739338,79106038,5,MASCULINO,38
8206,8206,8206,19815363,237330733,0,FEMENINO,72
8207,8207,8207,107827084,30914892,2,MASCULINO,73
8208,8208,8208,227731,74534461,36,MASCULINO,52
8209,8209,8209,105206775,2642569,1,MASCULINO,44
8210,8210,8210,69924513,88124975,3,MASCULINO,57
8211,8211,8211,2264979,4481285,4,FEMENINO,45
8212,8212,8212,255587924,223172628,2,FEMENINO,47
8213,8213,8213,114312968,39808104,2,FEMENINO,38
8214,8214,8214,253016301,183225187,1,MASCULINO,44
8215,8215,8215,2255173,72379115,6,MASCULINO,28
8216,8216,8216,28274730,222172438,1,MASCULINO,35
8217,8217,8217,211122652,131869660,2,MASCULINO,60
8218,8218,8218,1222978,3300590,1,MASCULINO,25
8219,8219,8219,1256274,1166078,2,FEMENINO,66
8220,8220,8220,871543,26296457,1,MASCULINO,62
8221,8221,8221,143242783,131804377,0,FEMENINO,61
8222,8222,8222,148816945,273510423,4,MASCULINO,57
8223,8223,8223,187413335,105989417,2,MASCULINO,48
8224,8224,8224,268757585,269748543,0,MASCULINO,42
8225,8225,8225,261728281,17625535,7,MASCULINO,77
8226,8226,8226,120935,13561105,3,MASCULINO,32
8227,8227,8227,83446034,111974502,0,FEMENINO,20
8228,8228,8228,1030509,16841803,1,MASCULINO,48
8229,8229,8229,20117091,151784893,20,FEMENINO,47
8230,8230,8230,206727511,17238289,1,FEMENINO,21
8231,8231,8231,5352978,3512262,13,MASCULINO,33
8232,8232,8232,3380528,136684008,1,FEMENINO,33
8233,8233,8233,19254529,2978055,1,FEMENINO,73
8234,8234,8234,15809711,231281577,12,MASCULINO,25
8235,8235,8235,54299286,1013538,0,FEMENINO,60
8236,8236,8236,4858323,168934741,44,MASCULINO,45
8237,8237,8237,13004,87437660,9,MASCULINO,47
8238,8238,8238,273702388,277322420,0,MASCULINO,45
8239,8239,8239,264096299,2008821,0,FEMENINO,30
8240,8240,8240,37285287,3381465,1,MASCULINO,76
8241,8241,8241,44327359,77925921,1,MASCULINO,76
8242,8242,8242,263996090,75411894,6,FEMENINO,55
8243,8243,8243,151467746,238804006,1,MASCULINO,26
8244,8244,8244,119104233,129919119,1,FEMENINO,54
8245,8245,8245,221922186,270324342,1,MASCULINO,49
8246,8246,8246,259501263,34724729,2,MASCULINO,45
8247,8247,8247,224116456,190229520,18,MASCULINO,29
8248,8248,8248,269002115,46333597,1,MASCULINO,74
8249,8249,8249,39695379,178194701,0,MASCULINO,55
8250,8250,8250,7425286,6748426,1,MASCULINO,34
8251,8251,8251,134658836,228084580,1,MASCULINO,50
8252,8252,8252,320618,1089742,47,MASCULINO,42
8253,8253,8253,33687693,239401219,0,MASCULINO,38
8254,8254,8254,227672472,160549480,2,FEMENINO,59
8255,8255,8255,237243338,39377054,0,FEMENINO,27
8256,8256,8256,21329071,274571745,0,MASCULINO,44
8257,8257,8257,167991228,267324220,1,MASCULINO,37
8258,8258,8258,154835166,84451826,2,FEMENINO,71
8259,8259,8259,27210885,19743219,0,MASCULINO,33
8260,8260,8260,86041818,275107518,7,MASCULINO,76
8261,8261,8261,95240899,81271525,1,MASCULINO,40
8262,8262,8262,169217592,49370008,3,MASCULINO,32
8263,8263,8263,195333739,123680309,1,FEMENINO,55
8264,8264,8264,178411639,187151969,1,MASCULINO,49
8265,8265,8265,272805821,273251491,1,MASCULINO,24
8266,8266,8266,28720807,261964241,1,MASCULINO,28
8267,8267,8267,287221,3315211,2,MASCULINO,38
8268,8268,8268,87304582,264546106,1,MASCULINO,55
8269,8269,8269,45708723,57987797,1,FEMENINO,22
8270,8270,8270,38062597,21059227,0,MASCULINO,49
8271,8271,8271,98665819,89044213,0,MASCULINO,52
8272,8272,8272,291885,70066099,52,MASCULINO,65
8273,8273,8273,113365977,275024615,1,FEMENINO,40
8274,8274,8274,246727671,230109953,0,FEMENINO,49
8275,8275,8275,6171643,16404037,2,MASCULINO,37
8276,8276,8276,237084538,251154278,1,FEMENINO,76
8277,8277,8277,223491320,97997600,16,FEMENINO,40
8278,8278,8278,142524139,183513885,1,FEMENINO,52
8279,8279,8279,5300495,74236929,5,MASCULINO,76
8280,8280,8280,133315697,181228375,2,FEMENINO,52
8281,8281,8281,246437727,46987569,1,MASCULINO,26
8282,8282,8282,219440571,27004045,1,FEMENINO,32
8283,8283,8283,213642385,39388055,0,MASCULINO,71
8284,8284,8284,2394135,62565721,3,FEMENINO,70
8285,8285,8285,244736310,20369986,3,MASCULINO,43
8286,8286,8286,85095298,1498782,1,MASCULINO,79
8287,8287,8287,226876227,216825773,0,MASCULINO,46
8288,8288,8288,80741856,16344256,1,MASCULINO,51
8289,8289,8289,176188939,177285,1,MASCULINO,65
8290,8290,8290,98705329,19615743,2,FEMENINO,68
8291,8291,8291,61591462,129150162,1,MASCULINO,79
8292,8292,8292,168677938,16229742,2,FEMENINO,24
8293,8293,8293,2675921,47373551,1,FEMENINO,41
8294,8294,8294,268700312,71728504,0,FEMENINO,76
8295,8295,8295,96202151,85389657,3,MASCULINO,38
8296,8296,8296,240618479,20764137,7,MASCULINO,28
8297,8297,8297,143179444,2169428,1,MASCULINO,31
8298,8298,8298,268757808,728480,0,MASCULINO,56
8299,8299,8299,85109937,269042327,2,MASCULINO,42
8300,8300,8300,3282226,9023694,1,MASCULINO,79
8301,8301,8301,217552145,154330135,1,MASCULINO,57
8302,8302,8302,176836636,20761556,1,MASCULINO,68
8303,8303,8303,179436962,57572390,1,MASCULINO,41
8304,8304,8304,202011560,55784288,118,MASCULINO,34
8305,8305,8305,23619161,187771199,0,FEMENINO,75
8306,8306,8306,132638209,20025495,1,FEMENINO,73
8307,8307,8307,264038277,274130723,0,MASCULINO,53
8308,8308,8308,169637906,20673278,1,MASCULINO,27
8309,8309,8309,265646958,199574426,1,MASCULINO,53
8310,8310,8310,36131078,143104506,14,MASCULINO,46
8311,8311,8311,161168884,271280244,0,MASCULINO,45
8312,8312,8312,183595746,21118086,1,MASCULINO,63
8313,8313,8313,7109058,227979422,1,MASCULINO,47
8314,8314,8314,92808890,39377054,0,MASCULINO,20
8315,8315,8315,1174278,74344954,11,MASCULINO,26
8316,8316,8316,138105188,2357572,1,MASCULINO,54
8317,8317,8317,215717104,269179704,0,MASCULINO,69
8318,8318,8318,273357253,165539035,6,MASCULINO,31
8319,8319,8319,246610472,103011096,0,MASCULINO,30
8320,8320,8320,11632588,18484,27,MASCULINO,22
8321,8321,8321,7127149,160272707,5,MASCULINO,28
8322,8322,8322,32629601,39377383,0,MASCULINO,41
8323,8323,8323,264618341,237005211,2,FEMENINO,69
8324,8324,8324,268757502,343242,0,MASCULINO,35
8325,8325,8325,252352643,160338477,1,MASCULINO,71
8326,8326,8326,61219252,216988900,1,MASCULINO,54
8327,8327,8327,255344285,238385875,1,MASCULINO,73
8328,8328,8328,234031316,51446436,8,MASCULINO,38
8329,8329,8329,24201093,18852867,1,FEMENINO,62
8330,8330,8330,5877,222592379,4,MASCULINO,50
8331,8331,8331,644749,41753827,1,MASCULINO,73
8332,8332,8332,222825856,145572456,1,MASCULINO,54
8333,8333,8333,51316168,259209512,1,MASCULINO,64
8334,8334,8334,264633949,34805019,11,MASCULINO,64
8335,8335,8335,85163204,264804428,4,MASCULINO,63
8336,8336,8336,59552277,258675403,1,MASCULINO,75
8337,8337,8337,243693238,92550786,1,MASCULINO,43
8338,8338,8338,197835409,127132575,1,MASCULINO,46
8339,8339,8339,222807758,12467834,1,FEMENINO,77
8340,8340,8340,253132058,244205918,5,MASCULINO,71
8341,8341,8341,7513796,452660,1,MASCULINO,51
8342,8342,8342,3425003,200240229,1,MASCULINO,59
8343,8343,8343,82645672,165417784,0,MASCULINO,57
8344,8344,8344,70174476,6017268,1,MASCULINO,37
8345,8345,8345,14859933,20264459,1,FEMENINO,54
8346,8346,8346,79936,15798016,3,MASCULINO,25
8347,8347,8347,186702702,81849546,0,MASCULINO,54
8348,8348,8348,128675461,114244427,1,MASCULINO,30
8349,8349,8349,224334525,42791211,0,MASCULINO,76
8350,8350,8350,10517541,270616131,1,MASCULINO,24
8351,8351,8351,268317439,29248897,1,MASCULINO,43
8352,8352,8352,40904617,238195871,1,MASCULINO,22
8353,8353,8353,89047051,11708597,1,MASCULINO,79
8354,8354,8354,114266474,43979438,0,MASCULINO,55
8355,8355,8355,65012346,204401214,1,MASCULINO,26
8356,8356,8356,163955931,228265117,1,MASCULINO,69
8357,8357,8357,272609600,84630928,1,MASCULINO,27
8358,8358,8358,51147124,1835716,1,MASCULINO,26
8359,8359,8359,203504348,227103684,1,FEMENINO,40
8360,8360,8360,108150386,145034998,1,MASCULINO,25
8361,8361,8361,125510280,52637368,1,MASCULINO,78
8362,8362,8362,93715256,243901848,0,MASCULINO,52
8363,8363,8363,146338923,136157805,1,MASCULINO,35
8364,8364,8364,22360015,269176729,2,MASCULINO,28
8365,8365,8365,247177,5350999,3,FEMENINO,40
8366,8366,8366,17188773,141146891,1,MASCULINO,70
8367,8367,8367,103956171,16041493,1,MASCULINO,32
8368,8368,8368,291194,2436630,17,MASCULINO,33
8369,8369,8369,263306431,255140961,0,MASCULINO,32
8370,8370,8370,59304606,6095706,0,FEMENINO,34
8371,8371,8371,189848781,10901683,1,MASCULINO,36
8372,8372,8372,269647472,139205432,0,MASCULINO,47
8373,8373,8373,209303872,188503664,3,MASCULINO,72
8374,8374,8374,10007130,102192246,5,FEMENINO,77
8375,8375,8375,14340237,255704091,30,FEMENINO,75
8376,8376,8376,268757492,183716,0,MASCULINO,58
8377,8377,8377,148865180,842636,0,MASCULINO,47
8378,8378,8378,288678,136769626,11,MASCULINO,20
8379,8379,8379,168900296,2167936,0,FEMENINO,70
8380,8380,8380,274223612,243486156,0,MASCULINO,51
8381,8381,8381,244037079,65637473,56,FEMENINO,73
8382,8382,8382,195052236,275552484,2,MASCULINO,39
8383,8383,8383,222782055,13779913,1,MASCULINO,47
8384,8384,8384,2169592,9659824,3,MASCULINO,47
8385,8385,8385,52166396,2314124,2,FEMENINO,61
8386,8386,8386,35514514,249961638,0,FEMENINO,79
8387,8387,8387,4799863,39377401,0,MASCULINO,58
8388,8388,8388,44701844,258614156,1,MASCULINO,32
8389,8389,8389,318951,448033,8,MASCULINO,27
8390,8390,8390,23174793,81948127,1,MASCULINO,65
8391,8391,8391,4070929,225432735,2,MASCULINO,62
8392,8392,8392,42412335,5330785,4,MASCULINO,68
8393,8393,8393,267882141,124478843,1,MASCULINO,72
8394,8394,8394,191045278,73722,4,MASCULINO,34
8395,8395,8395,240266352,177408168,19,MASCULINO,69
8396,8396,8396,4456938,133131758,1,MASCULINO,48
8397,8397,8397,664153,175079543,2,MASCULINO,33
8398,8398,8398,236752328,6667840,3,MASCULINO,22
8399,8399,8399,125195002,3628254,3,FEMENINO,28
8400,8400,8400,243535175,34810281,1,FEMENINO,69
8401,8401,8401,100951622,211590890,2,MASCULINO,72
8402,8402,8402,247675891,234282221,1,MASCULINO,31
8403,8403,8403,21823954,237831382,1,MASCULINO,53
8404,8404,8404,270289374,234220810,1,MASCULINO,23
8405,8405,8405,258669061,84303547,2,MASCULINO,79
8406,8406,8406,3105876,150920636,1,MASCULINO,52
8407,8407,8407,254433315,24914061,0,MASCULINO,20
8408,8408,8408,126976930,155226126,7,MASCULINO,76
8409,8409,8409,174931960,213301768,0,MASCULINO,33
8410,8410,8410,132495990,32562930,3,MASCULINO,47
8411,8411,8411,65595682,166305814,2,MASCULINO,60
8412,8412,8412,276554273,93804127,0,MASCULINO,68
8413,8413,8413,217664162,10247118,0,MASCULINO,22
8414,8414,8414,265272377,23078607,0,FEMENINO,46
8415,8415,8415,252780805,200872675,1,FEMENINO,26
8416,8416,8416,7400713,5180511,5,MASCULINO,44
8417,8417,8417,18008042,17698054,2,FEMENINO,27
8418,8418,8418,126789452,32693316,1,MASCULINO,27
8419,8419,8419,183021573,255356411,102,MASCULINO,31
8420,8420,8420,115266246,48491634,3,FEMENINO,51
8421,8421,8421,2315499,3588373,2,MASCULINO,23
8422,8422,8422,268759841,133974239,0,FEMENINO,75
8423,8423,8423,264023093,140028155,1,FEMENINO,26
8424,8424,8424,2083930,18280790,1,MASCULINO,40
8425,8425,8425,197718663,1059769,10,MASCULINO,38
8426,8426,8426,272196396,42432932,0,MASCULINO,32
8427,8427,8427,230316473,258621079,1,MASCULINO,74
8428,8428,8428,162475701,53023555,1,FEMENINO,39
8429,8429,8429,98588716,29556228,1,MASCULINO,75
8430,8430,8430,110897272,31191600,1,MASCULINO,51
8431,8431,8431,73076282,15974238,1,MASCULINO,71
8432,8432,8432,82073617,369951,7,MASCULINO,44
8433,8433,8433,569,87016207,1,MASCULINO,78
8434,8434,8434,1022071,18270801,6,MASCULINO,75
8435,8435,8435,21353175,271881729,0,FEMENINO,75
8436,8436,8436,186754473,216349223,2,MASCULINO,46
8437,8437,8437,136176937,127011679,2,FEMENINO,56
8438,8438,8438,1031059,84821469,1,MASCULINO,47
8439,8439,8439,133058459,59963317,0,MASCULINO,37
8440,8440,8440,251260990,32786010,10,FEMENINO,50
8441,8441,8441,22076642,87901766,1,MASCULINO,68
8442,8442,8442,230473935,46979529,8,MASCULINO,58
8443,8443,8443,274885468,2520036,0,FEMENINO,43
8444,8444,8444,229345795,185999477,2,FEMENINO,70
8445,8445,8445,252752748,1563508,2,FEMENINO,46
8446,8446,8446,2327796,271613356,6,MASCULINO,64
8447,8447,8447,240760303,13492489,4,MASCULINO,25
8448,8448,8448,227434242,243419454,1,FEMENINO,29
8449,8449,8449,258866077,272860195,6,MASCULINO,72
8450,8450,8450,84097453,2843187,2,FEMENINO,49
8451,8451,8451,314000,69168,67,MASCULINO,47
8452,8452,8452,1061427,82730013,1,FEMENINO,52
8453,8453,8453,5137742,84951274,4,FEMENINO,50
8454,8454,8454,5348149,5062755,1,MASCULINO,48
8455,8455,8455,122979171,13956805,0,MASCULINO,44
8456,8456,8456,1264859,70506741,2,MASCULINO,43
8457,8457,8457,263100856,130911648,0,MASCULINO,79
8458,8458,8458,48555153,40096903,0,MASCULINO,52
8459,8459,8459,179442167,188180841,2,MASCULINO,37
8460,8460,8460,122867023,21226025,0,MASCULINO,46
8461,8461,8461,132071333,59063667,1,MASCULINO,50
8462,8462,8462,207620239,162766569,0,MASCULINO,21
8463,8463,8463,113445541,361323,2,FEMENINO,36
8464,8464,8464,177367374,256699802,2,MASCULINO,79
8465,8465,8465,757948,102401932,1,FEMENINO,61
8466,8466,8466,7424534,205236346,1,FEMENINO,76
8467,8467,8467,77846970,108708358,11,MASCULINO,68
8468,8468,8468,60130572,20952388,1,MASCULINO,42
8469,8469,8469,115955559,68304017,1,MASCULINO,53
8470,8470,8470,220487821,230178267,4,MASCULINO,60
8471,8471,8471,23721128,46936320,4,MASCULINO,24
8472,8472,8472,250665429,205008931,2,MASCULINO,41
8473,8473,8473,1487281,189999527,7,MASCULINO,77
8474,8474,8474,188536861,233469107,3,MASCULINO,27
8475,8475,8475,219465389,26266611,0,MASCULINO,48
8476,8476,8476,5293555,8780141,3,MASCULINO,27
8477,8477,8477,268695927,3736793,0,MASCULINO,69
8478,8478,8478,91124041,212270711,1,MASCULINO,58
8479,8479,8479,268757728,66813960,0,MASCULINO,23
8480,8480,8480,247112120,270191472,2,MASCULINO,79
8481,8481,8481,98352190,44665314,1,MASCULINO,61
8482,8482,8482,83797618,21294206,2,FEMENINO,48
8483,8483,8483,112342301,3190843,1,MASCULINO,68
8484,8484,8484,115902014,7898898,1,FEMENINO,49
8485,8485,8485,45877410,46574798,1,FEMENINO,45
8486,8486,8486,36495628,186986524,1,MASCULINO,22
8487,8487,8487,11550876,3115908,1,MASCULINO,68
8488,8488,8488,21843755,102894717,6,FEMENINO,72
8489,8489,8489,28969338,176497590,2,MASCULINO,20
8490,8490,8490,180409030,59200906,1,FEMENINO,38
8491,8491,8491,60776547,47877565,2,MASCULINO,42
8492,8492,8492,24123037,21612499,3,MASCULINO,36
8493,8493,8493,1015113,19347911,1,FEMENINO,42
8494,8494,8494,2017409,157352375,1,MASCULINO,38
8495,8495,8495,257788116,10522604,6,MASCULINO,67
8496,8496,8496,166264760,174758728,7,MASCULINO,47
8497,8497,8497,261816196,15787380,13,MASCULINO,63
8498,8498,8498,4983072,28428080,0,FEMENINO,39
8499,8499,8499,15596094,40778354,3,MASCULINO,20
8500,8500,8500,235232942,39378042,0,MASCULINO,59
8501,8501,8501,265929430,250460258,0,MASCULINO,47
8502,8502,8502,569,154830055,2,MASCULINO,24
8503,8503,8503,269295099,230595045,2,FEMENINO,75
8504,8504,8504,19566796,49878060,1,MASCULINO,69
8505,8505,8505,1023630,18851810,7,MASCULINO,50
8506,8506,8506,273469910,92421578,12,MASCULINO,39
8507,8507,8507,48153221,267633283,17,MASCULINO,39
8508,8508,8508,233477293,151543051,9,MASCULINO,23
8509,8509,8509,2770244,239861612,6,FEMENINO,71
8510,8510,8510,1012280,19438160,1,MASCULINO,71
8511,8511,8511,117944405,75709875,2,MASCULINO,30
8512,8512,8512,273614221,83053603,1,FEMENINO,46
8513,8513,8513,182797545,206035039,1,MASCULINO,45
8514,8514,8514,13716591,230109953,0,MASCULINO,77
8515,8515,8515,81249240,253445512,2,MASCULINO,43
8516,8516,8516,149241075,46795021,3,FEMENINO,56
8517,8517,8517,139037622,273746314,2,MASCULINO,45
8518,8518,8518,257939118,726594,1,MASCULINO,62
8519,8519,8519,272841998,924954,1,MASCULINO,21
8520,8520,8520,261384324,41765460,1,MASCULINO,28
8521,8521,8521,61812386,112315206,1,MASCULINO,59
8522,8522,8522,35060144,213767608,5,FEMENINO,38
8523,8523,8523,213801858,28564542,1,MASCULINO,33
8524,8524,8524,240553706,92850894,2,MASCULINO,65
8525,8525,8525,244952217,142966583,19,FEMENINO,73
8526,8526,8526,247112604,2277004,0,MASCULINO,63
8527,8527,8527,7820606,111932490,1,MASCULINO,38
8528,8528,8528,39382422,67570970,4,MASCULINO,67
8529,8529,8529,24846985,43211103,1,MASCULINO,26
8530,8530,8530,75332571,3587549,1,MASCULINO,52
8531,8531,8531,8941280,41043160,1,MASCULINO,34
8532,8532,8532,247851573,21058659,0,MASCULINO,54
8533,8533,8533,1207258,6433198,1,MASCULINO,23
8534,8534,8534,39371295,1168337,0,MASCULINO,44
8535,8535,8535,106801364,30665820,0,MASCULINO,72
8536,8536,8536,98395726,42187218,1,MASCULINO,50
8537,8537,8537,65446386,111974502,0,MASCULINO,76
8538,8538,8538,17775622,234060410,4,MASCULINO,39
8539,8539,8539,21486458,128409686,4,MASCULINO,34
8540,8540,8540,39379201,674055,0,MASCULINO,70
8541,8541,8541,254673182,10018018,0,MASCULINO,61
8542,8542,8542,236856561,201601079,5,MASCULINO,36
8543,8543,8543,99411030,242311098,1,FEMENINO,55
8544,8544,8544,222566288,161215256,3,FEMENINO,65
8545,8545,8545,1266813,2743091,1,FEMENINO,40
8546,8546,8546,20627976,50092448,2,MASCULINO,64
8547,8547,8547,82889758,11679466,3,MASCULINO,74
8548,8548,8548,211051924,272898340,6,MASCULINO,35
8549,8549,8549,230834003,24119949,0,MASCULINO,69
8550,8550,8550,151928722,271642134,0,FEMENINO,24
8551,8551,8551,233574273,11240015,1,MASCULINO,44
8552,8552,8552,37274551,272280337,0,MASCULINO,69
8553,8553,8553,12958629,248277651,1,FEMENINO,51
8554,8554,8554,9354762,11833894,3,MASCULINO,46
8555,8555,8555,19048948,153154196,1,MASCULINO,64
8556,8556,8556,143918309,224178435,1,MASCULINO,58
8557,8557,8557,697852,39834124,1,MASCULINO,74
8558,8558,8558,79120091,224385461,1,FEMENINO,33
8559,8559,8559,6431861,3078771,1,MASCULINO,49
8560,8560,8560,9708537,122935599,1,MASCULINO,60
8561,8561,8561,265551445,273475739,3,MASCULINO,63
8562,8562,8562,143868672,160136992,1,MASCULINO,73
8563,8563,8563,26847076,248215692,2,MASCULINO,61
8564,8564,8564,243030984,240608,1,MASCULINO,40
8565,8565,8565,19642028,246490532,2,MASCULINO,62
8566,8566,8566,303737,354639,1,MASCULINO,40
8567,8567,8567,200862416,123824,0,MASCULINO,78
8568,8568,8568,272696109,211922371,1,MASCULINO,42
8569,8569,8569,265656,2906176,5,MASCULINO,67
8570,8570,8570,5703651,249960341,1,MASCULINO,45
8571,8571,8571,160309921,261787271,1,MASCULINO,27
8572,8572,8572,105901196,20275364,2,MASCULINO,21
8573,8573,8573,234055440,248210824,1,MASCULINO,61
8574,8574,8574,34508474,249443350,1,MASCULINO,57
8575,8575,8575,190993639,6620793,1,MASCULINO,61
8576,8576,8576,240340890,39377054,0,MASCULINO,50
8577,8577,8577,105627555,38145077,3,MASCULINO,30
8578,8578,8578,89240594,97702,2,MASCULINO,78
8579,8579,8579,505672,255676368,1,FEMENINO,26
8580,8580,8580,39695379,47357477,0,MASCULINO,58
8581,8581,8581,10549789,1959723,2,MASCULINO,41
8582,8582,8582,6217325,217269899,54,MASCULINO,27
8583,8583,8583,231160857,2761047,2,MASCULINO,60
8584,8584,8584,3874173,101226947,1,MASCULINO,69
8585,8585,8585,269118326,40940282,1,FEMENINO,43
8586,8586,8586,221882659,2394869,1,MASCULINO,67
8587,8587,8587,17957344,22060488,1,MASCULINO,51
8588,8588,8588,57555984,256324456,0,FEMENINO,24
8589,8589,8589,97710727,86308185,2,FEMENINO,55
8590,8590,8590,19555069,118109179,1,FEMENINO,29
8591,8591,8591,244547231,34744793,1,MASCULINO,44
8592,8592,8592,243188596,257048652,0,MASCULINO,66
8593,8593,8593,124888339,225460293,1,MASCULINO,67
8594,8594,8594,82361327,46376697,18,MASCULINO,74
8595,8595,8595,29603518,604970,3,MASCULINO,45
8596,8596,8596,2166802,12162150,1,MASCULINO,71
8597,8597,8597,1536260,255454572,3,FEMENINO,56
8598,8598,8598,82991250,207775886,2,MASCULINO,62
8599,8599,8599,207744650,19943446,1,MASCULINO,53
8600,8600,8600,258925046,2091978,2,MASCULINO,50
8601,8601,8601,225923660,210161596,1,MASCULINO,28
8602,8602,8602,2861682,234341206,3,MASCULINO,23
8603,8603,8603,243879177,77173959,1,MASCULINO,23
8604,8604,8604,190626233,29159103,1,MASCULINO,41
8605,8605,8605,123161080,3188312,1,FEMENINO,57
8606,8606,8606,97958513,70570239,6,FEMENINO,76
8607,8607,8607,123865253,158135867,1,MASCULINO,47
8608,8608,8608,187204258,253655574,1,MASCULINO,61
8609,8609,8609,247159,3281521,1,MASCULINO,25
8610,8610,8610,38029244,21108460,0,MASCULINO,49
8611,8611,8611,242351822,244997202,0,MASCULINO,42
8612,8612,8612,200471930,24868470,1,MASCULINO,21
8613,8613,8613,4397241,202318423,4,MASCULINO,31
8614,8614,8614,240450257,235357991,1,MASCULINO,71
8615,8615,8615,87012921,12009711,1,MASCULINO,37
8616,8616,8616,213604306,39377054,0,MASCULINO,79
8617,8617,8617,14094690,207576950,1,MASCULINO,54
8618,8618,8618,252552638,81849546,0,FEMENINO,23
8619,8619,8619,252759018,2219950,9,MASCULINO,61
8620,8620,8620,266873700,256013484,1,FEMENINO,71
8621,8621,8621,28073459,166772901,1,MASCULINO,44
8622,8622,8622,231864838,57079546,1,MASCULINO,43
8623,8623,8623,156200510,194960442,1,FEMENINO,58
8624,8624,8624,242996180,1051356,1,FEMENINO,64
8625,8625,8625,263298453,186950819,0,MASCULINO,74
8626,8626,8626,241986081,134043695,1,FEMENINO,49
8627,8627,8627,84086232,271035464,1,MASCULINO,23
8628,8628,8628,86140189,2574403,1,MASCULINO,68
8629,8629,8629,295243,628157,0,MASCULINO,37
8630,8630,8630,120283003,256981277,2,FEMENINO,68
8631,8631,8631,204350186,39377054,0,MASCULINO,25
8632,8632,8632,223913662,4330538,1,MASCULINO,76
8633,8633,8633,185530439,93213393,1,MASCULINO,71
8634,8634,8634,255221087,110057833,1,MASCULINO,79
8635,8635,8635,2111642,216552470,4,FEMENINO,36
8636,8636,8636,58806282,41337494,0,MASCULINO,49
